GEOID,salesgr500k_1997,salesgr500Slope,totMarkValue_1997,totMarkSlope,perBigMark1997,perMarkSlope,opgr500k_1997,opgr500kSlope,opgr2000acres_1997,slopelargeCropOp,countyCornGrain_1997,SlopeCornGrain,countyCornSilage_1997,cornSilSlope,countyCotton_1997,CottonSlope,countyRice_1997,riceSlope,countySoybean_1997,soybeanSlope,countyWheat_1997,countyWheatSlope,cattlegr500_1997,cattlegr500_slope,ophogsgr1000_1997,hogsSlope,broilgr500000_2002,SlopeBroilOp,layergr100000_2002,layerSlope,turkeyContracts_2002,turkeySlope,Adens_Int,Adens_Slope,CattleAMU_1997,CattleAMUSlope,HogAMU1997,HogAMUSlope,TukeyAMU1997,TurkeyAMUSlope,Broiler_1997,BroilerAMUSlope,LayerAMU1997,LayerAMU
19081,45413000,19270700,143951000,17815420,31.54754048,2.904939406,43,8.28,6,0.46,170272,1797.138472,1185.00,16.06,NA,NA,NA,NA,141665,-1433.74,0,0,4,0,48,0.08,NA,NA,1,0.08,NA,NA,51.01318393,17.59471722,11784,-6.12,70070.8,5210.16,0.99,-0.04536,4.6,0.1534,0,0
19083,117389000,18557760,204626000,16849840,57.3675877,1.615137768,70,8.4,8,0.32,162843,1824.220327,1220.00,-34.24,NA,NA,NA,NA,139344,-2269,0,0,6,-0.08,65,-0.06,NA,NA,1,0.08,NA,NA,186.5022372,10.89010677,20275,727.66,157693.2,2411.96,0,0.00432,3.9,71.8792,0,0
19085,39217000,7872880,117864000,6693720,33.27309441,2.388263928,44,6.48,19,0.44,157862,1240.93588,1331.00,-58.3,NA,NA,NA,NA,150646,-1419.16,474,-25.54,9,-0.16,13,-0.26,NA,NA,NA,NA,NA,NA,30.70920125,-2.464360927,34223,-463.26,25910,-426.656,0,0,5.6,0.4312,6.16,-0.0582
19087,21244000,6390340,77586000,5872880,27.38122857,2.55722062,29,4.44,3,0.94,86468,555.4965894,778.00,-6.92,NA,NA,NA,NA,72008,673.78,599,-26.24,1,0.34,29,0.32,NA,NA,NA,NA,5,-0.1,46.70847876,4.184536797,18179,-90.2,35258.4,811.752,2310.516,219.924,3.5,-0.0532,3.72,-0.0702
19089,30293000,11622620,96288000,11890440,31.46082586,2.481665898,33,5.2,12,0.46,108083,1760.305593,4216.00,30.54,NA,NA,NA,NA,94925,405,206,-8.24,7,0.12,23,0.26,NA,NA,NA,NA,NA,NA,56.20025543,17.11223527,30882,169.14,38972,4029.096,0.198,0.05148,8.14,-3.2234,0,-0.161
19091,26070000,7175340,103706000,5996960,25.13837194,2.667543365,28,5.08,6,0.4,124639,-476.9488404,878.00,13.48,NA,NA,NA,NA,121696,-1383.8,NA,NA,3,0.04,19,0.08,NA,NA,0,0.1,NA,NA,42.40289049,4.791563566,12754,-94.14,34162.8,1172.16,0,0,0,0.096,0,0
19093,31328000,9658060,98737000,8179020,31.72873391,2.76329595,40,5.2,7,1.08,108595,831.787176,2386.00,52.96,NA,NA,NA,NA,95606,-168.04,NA,NA,13,0.46,32,-0.86,NA,NA,NA,NA,0,0.08,81.22776845,-1.785064659,34103,595.44,48288.4,-993.976,0,0,14.95,-0.598,0,0.1364
19095,33435000,8258900,106060000,7751740,31.52460871,2.203174184,33,6.26,7,0.78,114442,922.9167804,2729.00,-22.16,NA,NA,NA,NA,78931,1007,427,-12.4,12,-0.04,34,-0.02,NA,NA,NA,NA,0,-0.04,61.72975109,-0.27258846,44875,-141.7,52576.4,59.4,0,0.10224,13.54,-0.4294,8.58,-0.1804
19097,18986000,9977960,97720000,9237340,19.42898076,3.059519675,23,7.02,5,0.34,92917,997.0375171,4971.00,105.44,NA,NA,NA,NA,19869,1147.32,384,-14.54,20,1.18,20,-0.5,0,0.06,1,-0.06,NA,NA,73.0961245,-1.098593599,91157,357.22,33810.8,-717.536,3.222,-0.12492,8.37,-1.5116,0,0
19099,45849000,9538540,155264000,7463660,29.52970425,2.575276141,40,8.16,10,0.52,160411,108.7701228,1897.00,-37.7,NA,NA,NA,NA,140360,-623.72,0,0,8,-0.14,42,-0.48,NA,NA,NA,NA,NA,NA,60.79492415,-1.778841203,46318,-1223.42,71652.4,550.224,0,0.03276,2.37,-0.0496,0,0.1844
19101,15357000,3950960,58592000,3110160,26.21006281,2.907095111,21,2.28,7,0.4,63347,260.4304229,617.00,38.06,NA,NA,NA,NA,63792,-72.26,883,-71.62,1,0.26,20,0.04,NA,NA,NA,NA,NA,NA,40.84634383,-1.595636797,20699,-364.02,29207.6,4.632,0,0,2.01,-0.0768,8.88,-0.5108
19103,18747000,6959440,100755000,7827220,18.60652077,2.213568027,28,6.04,3,0.38,99124,1366.195771,2219.00,-16.26,NA,NA,NA,NA,77242,1447.18,1143,-35.4,3,0.14,33,-0.48,NA,NA,1,-0.06,1,0.02,62.90247079,-3.355185655,38579,-344.78,53268,-750.688,633.852,16.5654,40.48,13.5372,0,0
19105,46555000,9522300,140031000,9053020,33.24620977,2.312878661,53,7,3,0.36,139975,1347.060027,3752.00,1.42,NA,NA,NA,NA,72777,32.9,0,2.5,25,0.48,49,-1.38,NA,NA,NA,NA,NA,NA,74.90264837,-1.928903712,62399,273.26,59282.8,-848.872,0.576,0.0306,3.48,0.5898,3.69,-0.1476
19107,28406000,7535780,97367000,7394900,29.17415551,2.339275666,33,5.4,7,0.22,101418,354.5102319,945.00,135.52,NA,NA,NA,NA,82388,203.7,273,-6.5,2,-0.04,43,-0.3,NA,NA,NA,NA,NA,NA,56.10944963,6.945706162,28749,-20.26,56444.4,2104.4,0,0.01836,9,-0.3312,0,-0.0154
19109,80693000,25195840,248373000,22813080,32.48863604,2.619932551,87,16.04,14,0.82,289344,1388.321965,3114.00,-48.74,NA,NA,NA,NA,252224,-1776.98,0,0,9,0.2,76,0.9,NA,NA,NA,NA,NA,NA,75.28085756,11.27794462,30385,-228.9,127836.4,5912.392,1.368,-0.08064,22.35,-0.7668,0,0
19111,24211000,3356420,78831000,3044220,30.71253695,1.907219535,28,2.32,5,0.08,75570,-290.0914052,2079.00,-30.12,NA,NA,NA,NA,64226,-221.42,2127,-45.06,0,0.14,35,-0.72,NA,NA,NA,NA,NA,NA,46.12776383,-2.363461252,27534,-332.48,44697.6,-301.552,0,0.05256,0.75,0.3264,0,0.0334
19113,27012000,7415660,115381000,7243440,23.41113355,2.399809221,29,6.84,10,0.16,132650,1020.504093,2770.00,15.04,NA,NA,NA,NA,108887,-355.66,412,-16.48,3,0.24,21,-0.62,NA,NA,NA,NA,NA,NA,38.44244458,-0.88745785,37589,-331.38,31369.6,1.912,2.16,-0.0648,4.63,-0.1088,0,0
19115,36009000,8093040,82278000,6986960,43.76504047,2.630411795,23,5.26,2,0.04,76824,-66.97407913,605.00,-20.88,NA,NA,NA,NA,67642,-283.7,298,-14.5,0,0,23,1.04,NA,NA,NA,NA,NA,NA,37.62007485,16.85157467,11347,-295.06,35221.6,3801.744,0,0,0,3.55271E-18,0.94,0.4118
19117,3572000,1568940,29871000,1295060,11.95808644,2.915404944,5,1.16,12,-0.08,24035,-3.431787176,699.00,17.68,NA,NA,NA,NA,24775,187.32,0,2.4,7,0.42,3,0.08,NA,NA,NA,NA,NA,NA,39.75275295,0.695943404,41387,-479.78,7460,635.016,0,-0.01836,10.2,0.1716,4.44,-0.158
19119,84964000,41601240,201424000,40650100,42.18166653,2.535596475,84,18.14,3,0.14,144190,1646.233288,7196.00,402.7,NA,NA,NA,NA,136710,-798.72,343,-1.72,30,5.04,96,4.58,NA,NA,1,0,NA,NA,117.8765209,67.50912106,80517,6185.58,129773.6,14364.24,0.63,-0.0252,0,0.078,0,0
19121,30983000,3226680,74280000,3050100,41.71109316,1.533337993,20,2.38,15,0.2,70237,-127.8888131,2062.00,-23.88,NA,NA,NA,NA,68096,5.9,204,-4.68,10,-0.24,10,-0.26,NA,NA,1,0,NA,NA,41.29918758,-3.716100444,45980,-941.86,15957.6,-137.736,1.296,-0.0612,6.12,-0.241,0,0
19123,71760000,9881900,157351000,8501940,45.60504859,2.035033697,52,6.2,7,0.4,117874,451.5566166,2641.00,16.08,NA,NA,NA,NA,95498,-15.36,134,-5.36,11,-0.02,69,-0.74,NA,NA,1,-0.02,NA,NA,87.21515382,4.962463594,41970,-587.5,97929.6,2054.712,0,0.01512,0,0.1906,0,0
19125,21181000,3116020,74012000,2852080,28.61833216,1.859017375,21,2.88,11,0.4,79063,-177.505457,1099.00,19.92,NA,NA,NA,NA,73082,205.12,246,-9.84,4,0.32,26,-0.8,NA,NA,NA,NA,NA,NA,38.65126991,-3.938221712,31131,-131.04,32290.8,-999.68,0,0.00108,0,0.0706,8.06,-0.504
19127,34242000,10424980,119998000,9461180,28.53547559,2.539340588,37,7.08,8,0.54,134248,450.3942701,1412.00,63.8,NA,NA,NA,NA,123808,-487.58,NA,NA,4,0.46,35,0.36,NA,NA,NA,NA,NA,NA,46.352437,5.732632336,26362,348.24,47077.2,1351.664,0,0,4,0.1882,0,-0.0502
19129,10471000,3386740,62749000,2890220,16.68711852,2.666840458,13,3.48,14,0.26,92203,-388.2776262,291.00,-17.65714286,NA,NA,NA,NA,95647,-550.88,588,-25.32,2,-0.14,2,-0.08,NA,NA,NA,NA,NA,NA,16.9152691,-3.756186934,14867,-530.42,7134.4,-321.992,0,0.13392,3.25,1.0008,3.42,0.1682
19131,76791000,10847120,162240000,10323860,47.33173077,1.753065409,72,7.12,1,0.42,124148,1344.763302,6670.00,134.82,NA,NA,NA,NA,94937,-324.28,0,0,22,0.44,58,-1.5,NA,NA,1,-0.06,NA,NA,127.9298721,-1.99690114,45239,781.38,106101.2,-1268.616,0,0.03384,10.03,1.9356,0,0
19133,37467000,6922620,105292000,5816740,35.58390001,2.285590011,41,4.98,27,0.12,146764,417.633015,2145.00,-57.54,NA,NA,NA,NA,130127,-1093.5,457,-19.44,9,0.16,14,-0.34,NA,NA,NA,NA,NA,NA,29.30825298,-3.598155024,37844,-696.62,21394.8,-597.12,0.738,0.00504,4.5,0.0876,2.28,0.0114
19135,12500000,1227140,40360000,1210820,30.97125867,1.383115825,8,0.84,7,0.18,28092,125.9904502,1158.00,-1.5,NA,NA,NA,NA,28041,8.8,280,-18.7,8,-0.08,9,-0.16,NA,NA,NA,NA,NA,NA,50.24658041,-4.986565485,38027,-453.68,17582.4,-667.024,0,0.03528,0,0.1766,1.79,0.1896
19137,34696000,4911460,83963000,5008740,41.32296369,1.573182952,19,3.78,5,0.44,83254,575.8983629,739.00,-24.12,NA,NA,NA,NA,82396,494.02,0,0,8,-0.16,11,-0.16,NA,NA,1,0,NA,NA,35.93799029,-2.393399658,29138,-306.38,15396,-219.296,0,0,2,-0.1088,0,0
19139,21256000,7002500,75947000,6679460,27.98793896,2.746685891,27,4.26,3,0.3,90371,-32.01091405,2121.00,-42.66,NA,NA,NA,NA,72193,81.18,396,-8.62,2,0.16,14,0.24,NA,NA,NA,NA,1,-0.08,36.77772472,2.127410941,19734,-214.08,27350,695.712,0,0,4.9,0.3938,0,0.0358
19141,66764000,20766240,185038000,19227120,36.08123737,2.526266971,74,11.62,2,0.3,156727,-558.2885402,2448.00,128.44,NA,NA,NA,NA,158685,-1859.76,0,0,12,1.26,83,2.14,0,0.3,2,-0.14,NA,NA,108.955369,22.36961988,34817,1891.4,112477.6,4748.688,0,-0.00504,2.25,-0.09,0,0
19143,75095000,18601640,142291000,17625300,52.7756499,1.947452918,63,7.62,5,0.56,106720,408.8860846,3416.00,4.64,NA,NA,NA,NA,108391,-830.1,0,0,11,0.96,50,1.9,NA,NA,1,0,NA,NA,116.9157889,25.83291272,30969,977.5,86353.6,4357.456,0,0.00936,0,0.0158,0,0
19145,14225000,6150320,80906000,6069880,17.58213235,2.836955744,16,6.14,10,0.5,93294,1224.28513,1067.00,-44.66,NA,NA,NA,NA,99353,1185.3,460,-16.68,7,0.22,22,-0.58,NA,NA,NA,NA,NA,NA,42.65598194,-4.79625897,40220,-481.02,24235.6,-847.544,0,0,0,-0.2222,8.41,-0.2548
19147,68912000,19933180,158615000,18539260,43.44608013,2.241269813,47,9.04,5,0.94,150491,2017.73397,1956.00,93.72,NA,NA,NA,NA,142543,-1199.82,0,15.24,9,0.32,42,0.92,NA,NA,3,-0.1,NA,NA,85.00767415,23.16506744,19100,437.24,79486,6329.224,0,0.00144,15.2,-0.41,0,0
19149,98314000,28468880,242384000,27126840,40.56125817,2.254060603,98,11.68,11,1.06,211244,746.9242838,5658.00,372.32,NA,NA,NA,NA,188993,280.38,0,2.56,33,1.06,142,0.74,NA,NA,NA,NA,NA,NA,118.1054442,23.68591097,80663,1740.66,183436,8845.856,0.738,-0.03528,1.99,-0.0896,0,-0.138
19151,39844000,15596840,143079000,13809320,27.84755275,2.977837101,44,8.74,7,0.44,169727,-27.53410641,659.00,39.68,NA,NA,NA,NA,171306,-1717.1,0,0,1,0.28,34,0.66,NA,NA,1,0,0,0.26,35.48130008,18.17324105,12116,149.92,47061.6,5102.936,0,181.08,0,0.0346,0,0
19153,24582000,3814840,74205000,3175500,33.12714777,2.073860828,36,2.82,10,0.1,95300,-316.4843111,592.00,-15.14,NA,NA,NA,NA,92448,-1140.86,0,0,0,-0.02,5,-0.32,NA,NA,NA,NA,NA,NA,15.07048543,-2.067770245,9678,-128.3,8758.4,-486.048,0.846,0.56448,6.65,1.1428,3.22,-0.257
19155,64965000,16818280,196257000,14545640,33.102004,2.7413906,58,11,18,1.3,227739,910.3894952,2595.00,-34.32,NA,NA,NA,NA,211136,-448.46,414,-11.22,19,0.46,30,-0.6,NA,NA,NA,NA,NA,NA,38.35210653,0.780475631,66184,164.6,34381.2,220.6,0.684,-0.02736,12.04,-0.319,9.89,-0.5768
19157,33873000,13470680,109430000,12989740,30.95403454,2.773410753,27,6.58,10,0.56,112372,1316.216917,1739.00,12.24,NA,NA,NA,NA,100445,297.86,70,-2.8,5,0.14,13,0,NA,NA,1,0,NA,NA,45.1645046,-1.004907926,40175,-384.24,42724,79.88,0.108,0.05652,4.02,-0.1726,0,0
19159,18972000,4050060,49689000,4172420,38.18148886,2.076118484,11,3.26,11,0.78,38431,391.6207367,1207.00,23.2,NA,NA,NA,NA,43565,745.38,273,-10.92,6,0.94,15,-0.22,1,-0.06,NA,NA,NA,NA,72.39003392,-2.262791816,42970,419.86,72285.2,-1047.824,0.162,0.01836,0,0,3.13,0.2778
19161,102938000,17748660,193395000,16468780,53.22681558,1.867501597,76,9,11,0.44,149466,1363.315825,2609.00,35.84,NA,NA,NA,NA,145408,-563.26,0,0,16,0.64,82,-1.28,NA,NA,NA,NA,0,0.88,129.6629455,9.58430506,39526,332.2,138980.4,1891.448,0,630.88668,5.17,0.1416,0,0.1052
19163,31979000,8718460,96554000,8137460,33.12032645,2.549335274,40,4.92,4,0.32,117016,-41.27216917,1524.00,-10.76,NA,NA,NA,NA,72419,-217.82,169,1.04,4,0.34,27,-0.38,NA,NA,NA,NA,NA,NA,42.98526064,12.27037477,20568,-51.32,41070,2962.664,0,0,0,0.2634,0,0
19165,33538000,11919500,135512000,11344300,24.74909971,2.758157157,28,8.8,3,0.64,154935,1179.116644,1085.00,142.82,NA,NA,NA,NA,127749,708.82,112,-4.48,11,-0.08,29,-0.66,NA,NA,NA,NA,NA,NA,57.46909624,-0.277008744,41383,143.18,47214.4,-227.48,0,0,6.79,-0.2716,6.54,-0.1992
19167,319561000,70771940,511743000,67298740,62.44560258,1.611271532,252,21.36,5,0.6,224524,32.7728513,15222.00,1794.72,NA,NA,NA,NA,186414,-1745.82,374,-23.18,87,5.44,219,4.96,2,0.12,7,-0.3,1,-0.06,244.550551,60.19484458,177241,13072.92,303474.4,10468.472,0.108,-0.01116,2210.62,402.7834,0,0
19169,45262000,8973700,135320000,7065020,33.44812297,2.629489753,49,6.48,15,0.08,159708,-130.8451569,1504.00,1.62,NA,NA,NA,NA,150906,-2554.86,0,0.96,8,0.02,30,-0.7,NA,NA,NA,NA,0,0.06,36.21343136,-0.899107471,17898,132.12,40160,-619.208,0,220.34988,8.94,0.0842,0,0
19171,33196000,11566920,130061000,10861180,25.52340825,2.798865481,32,8.64,9,0.5,159275,492.393588,1512.00,4.82,NA,NA,NA,NA,135722,301.84,0,0,3,0.64,20,0.42,NA,NA,NA,NA,NA,NA,38.46689444,1.015791859,34519,254.04,40686,125.44,0.612,-0.06192,9.75,-0.3504,0,0.3124
19173,22792000,4150560,62701000,4292820,36.35029744,1.893793977,10,2.84,15,0.24,56568,1114.306276,632.00,-23.4,NA,NA,NA,NA,71198,829.56,616,-17.68,3,0.54,8,0.08,0,0.1,1,-0.06,NA,NA,36.54199919,3.034077175,37936,-287.78,16058,921.6,0,0,0,202.01,0,0.1304
19175,8385000,4491340,40088000,4671700,20.91648374,2.528972772,12,2.6,9,0.04,42214,789.9590723,885.00,28.94,NA,NA,NA,NA,42350,1047.08,166,-13.02,5,0.6,12,0.08,1,-0.08,NA,NA,NA,NA,57.03802411,9.539418529,39178,-21.48,22160.8,1969.36,2.124,-0.08208,0,145.7092,1.8,-0.1088
19177,6705000,3730360,43154000,3432300,15.53737776,2.872710038,8,2.02,7,0.34,44923,3.530695771,997.00,27.2,NA,NA,NA,NA,45095,10.68,232,-3.22,2,0.16,9,0.16,NA,NA,NA,NA,NA,NA,37.98671254,3.536102471,30731,-529.52,16898,1417.528,0,0.0828,3.87,0.0708,0,-0.1428
19179,10277000,2439440,45811000,2258360,22.43347668,2.395431867,15,1.98,2,0.74,49875,418.7776262,555.00,57.84,NA,NA,NA,NA,52209,221.98,199,-10.9,0,0.16,13,-0.06,NA,NA,NA,NA,NA,NA,30.32424434,-1.070186937,21658,-319.66,13680.4,80.032,0,0,0,0.0632,5.46,0.174
19181,16236000,2252340,62267000,1801320,26.07480688,1.955243829,21,2.12,13,0.04,72773,-270.6698499,1450.00,-22.2,NA,NA,NA,NA,71157,-100.88,92,-3.68,5,-0.1,15,-0.84,NA,NA,NA,NA,NA,NA,39.28049644,-6.566522243,40391,-1035.88,17059.2,-902.424,0.846,0.01548,7.35,0.4486,6.64,-0.4308
19183,79360000,28065540,172951000,26998380,45.88582893,2.394139553,83,7.48,5,0.16,115721,300.6091405,1401.00,16.68,NA,NA,NA,NA,101257,-412.04,921,-39.36,1,0.04,131,0.12,NA,NA,NA,NA,2,-0.12,98.92069044,62.99921787,25974,-354.58,172658.4,18882.496,5852.34,32.71716,0,1.6578,0,0
19185,2345000,3101140,37265000,2841640,6.292768013,3.214484624,3,2.58,13,0.7,43520,604.6896317,1029.00,6.4,NA,NA,NA,NA,48534,1119.58,1141,-87.22,3,0.38,4,0.02,NA,NA,NA,NA,NA,NA,34.60535304,-1.891427677,43800,-704.16,8309.2,189.184,0.18,-0.00864,0,0.0298,2.55,0.103
19187,61848000,11733760,170726000,9991340,36.22646814,2.390374566,54,7.92,17,0.96,191248,1271.231241,981.00,-3.22,NA,NA,NA,NA,193677,-2043.48,NA,NA,6,-0.02,42,-0.76,NA,NA,1,0,NA,NA,37.53687788,1.726459766,13034,-42.16,60180.4,682.144,0,0.00216,0,0.0736,0,0
19189,13648000,11219460,81723000,10000700,16.70031692,3.399364487,18,6.08,7,0.66,123191,324.7244202,1134.00,-26.36,NA,NA,NA,NA,94631,-643.44,0,27.48,1,0.08,11,0.12,NA,NA,1,0,NA,NA,38.60580834,4.750225345,6099,132.06,17993.2,853.608,0,0,1.77,0.0412,6.59,-0.2636
19191,28989000,12582660,132220000,12155800,21.92482227,2.785657153,38,10.36,4,0.4,119136,2255.812415,11227.00,83.36,NA,NA,NA,NA,48119,1010.48,541,-14.38,5,1.5,37,0.18,0,0.08,1,-0.04,NA,NA,69.65519981,1.738687754,81671,558.9,49964.8,62.72,0.324,-0.02412,7.62,-0.3048,0,0
19193,52490000,15504600,155092000,14029100,33.84442782,2.615322436,46,8.3,24,0.62,194188,409.388131,4391.00,56.4,NA,NA,NA,NA,168298,-445.16,342,-13.68,17,0.46,29,-0.72,NA,NA,NA,NA,NA,NA,42.06491952,0.599414099,64572,1003.58,41140,-732.336,0,0.0774,5.52,-0.1112,0,-0.1802
19195,12558000,6203640,78863000,5027500,15.92381725,3.379793957,17,6.32,0,0.44,106557,621.877899,952.00,-16.46,NA,NA,NA,NA,93014,-139.4,0,0,1,-0.04,16,-0.6,NA,NA,NA,NA,1,0,27.87813372,-2.811838308,9908,-126.82,17831.2,-456.512,0,0,4.13,0.233,0,0.309
19197,86637000,19229000,179262000,17289080,48.32981892,2.072095461,40,8.38,7,1.42,169825,1015.559345,518.00,-12.04,NA,NA,NA,NA,161974,-1319.2,0,0,1,0.02,23,0.12,NA,NA,2,0.14,NA,NA,100.1503189,11.21166809,5349,65.14,143138.8,3305.008,0,0,2.76,0.6824,0,0
21001,0,2177180,29677000,2028780,0,3.237254172,0,1.8,0,0.18,3784,156.6780355,3515.00,5.36,NA,NA,NA,NA,837,566.98,354,7.62,1,0.14,NA,NA,0,0.08,NA,NA,NA,NA,44.97552269,1.828986319,45397,-216.16,465.2,-19.024,0,0.04212,1.47,619.5884,7.3,-0.4724
21003,17492000,1888160,36017000,2342160,48.56595497,0.794479975,9,0.36,2,0.24,3317,56.04638472,267.00,8.4,NA,NA,NA,NA,1282,151.82,450,0.24,5,-0.18,5,-0.3,1,-0.08,NA,NA,NA,NA,83.54727711,-7.536788441,50466,-542.92,15073.2,-804.176,1.26,0.13176,1.06,3.0286,9.61,-0.3844
21005,0,207940,11809000,96680,0,1.671710844,0,0.18,0,-0.02,595,1.465893588,371.00,2.92,NA,NA,NA,NA,324,29.18,0,-3.96,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,31.64553364,-0.236702025,16371,-20.26,136.4,-4.48,0.288,0.0486,0.62,0.0878,2.33,-0.1842
21007,16420000,2361160,36147000,1844200,45.42562315,2.127553555,20,0.8,7,0.38,22119,229.7769441,483.00,-17.12857143,NA,NA,NA,NA,40103,-6.38,13969,-31.42,1,-0.04,4,-0.22,11,-0.32,NA,NA,NA,NA,39.17218119,-4.063910207,11458,-333.88,4194,-225.872,0,0.01296,7422,40.0564,0,0
21009,9379000,3492220,60342000,3678860,15.54307116,2.253309798,11,2.12,1,0.44,8931,690.8431105,5031.00,160.12,NA,NA,NA,NA,6052,1104.76,3118,-84.78,11,0.38,NA,NA,9,-0.16,NA,NA,NA,NA,75.20948974,1.70737694,89793,-159.74,719.6,-29.48,0,0.0378,5.45,620.9374,9.15,-0.5274
21011,0,169760,22478000,-36260,0,0.910831395,1,0.12,1,0.18,2527,-22.37244202,775.00,-20,NA,NA,NA,NA,1470,110.56,115,-4.08,1,0.14,NA,NA,NA,NA,NA,NA,NA,NA,34.03904792,2.506989275,25131,360.16,12,1.928,0,0.04608,0.19,0.0942,2.56,-0.1782
21013,0,0,143000,19940,0,0,NA,NA,NA,NA,0,1.462482947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69320539,0.077184571,631,12.4,0,1.504,0,2.22045E-19,0,0.0988,0,0.353
21015,0,89260,16079000,-142560,0,0.718409119,2,0.14,0,0.1,2680,63.68212824,419.00,-16.2,NA,NA,NA,NA,1735,128.8,305,-14.4,0,0.06,NA,NA,NA,NA,NA,NA,NA,NA,18.919355,-1.437043066,12992,-175.12,211.2,-8.784,0,0.02448,1.51,0.9772,7.48,-0.428
21017,47594000,5317500,89539000,5013700,53.15449134,1.306996462,38,0.48,7,-0.04,6024,49.25375171,1306.00,-47.74,NA,NA,NA,NA,6845,302.76,2591,-44.86,11,-0.24,2,-0.1,NA,NA,NA,NA,NA,NA,73.6321834,-0.692859187,48341,124.86,4851.6,-228.616,0,0.08064,0.17,-0.02,5.31,-0.2944
21019,0,0,2585000,-43400,0,0,0,0.02,1,-0.04,118,-0.083901774,50.00,1.08,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.356925583,-1.433232779,4007,-119.58,0,0.512,0,0,0,0.0868,2.03,0.294
21021,9012000,556760,27661000,316540,32.58016702,1.548054142,8,0.22,3,0.06,2481,19.66098226,1593.00,-34.94,NA,NA,NA,NA,643,71.14,0,0.18,9,0.04,NA,NA,NA,NA,NA,NA,NA,NA,70.16968964,1.619297211,31441,168.5,496.8,-17.144,0,0.01368,0,0.2124,4.98,-0.306
21023,0,0,17543000,-262320,0,0,1,0,0,0.06,759,17.43860846,463.00,-4.6,NA,NA,NA,NA,333,37.22,61,-2.1,0,-0.02,NA,NA,NA,NA,NA,NA,NA,NA,26.39647719,-0.748633352,13219,-76.62,121.2,-2.008,0,0.02088,0,0.1128,3.9,-0.1172
21025,0,0,1455000,-30540,0,0,0,0.02,2,-0.1,226,-7.201227831,0.00,0.462857143,NA,NA,NA,NA,0,-0.24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780798872,0.003865597,735,1.3,14.8,-0.432,0,0,0,0.017,1.85,0.101
21027,1971000,3386860,32712000,3685540,6.025311812,3.195940377,3,1.96,11,0.22,17376,292.0968622,817.00,-11.82,NA,NA,NA,NA,14387,1362.8,3044,-21.58,4,0.36,6,-0.32,0,0.74,NA,NA,NA,NA,32.63072753,1.534288513,39933,52.96,6373.2,-292.808,0,0.01584,896.04,692.931,6.03,-0.2412
21029,0,0,7910000,-56300,0,0,1,0.06,NA,NA,2442,20.8165075,838.00,-28.02,NA,NA,NA,NA,4204,47.46,453,-25.24,2,-0.08,NA,NA,NA,NA,NA,NA,NA,NA,13.51564117,-1.600595797,11482,-248.82,282.8,2.656,0,0.01836,0,0.1078,3.86,-0.232
21031,8306000,1638260,24043000,1461560,34.54643763,2.386861623,7,1.2,8,0,13868,258.5770805,446.00,11.8,NA,NA,NA,NA,15360,506.04,649,-28.22,3,0.06,3,-0.1,0,0.36,NA,NA,NA,NA,31.37574219,-3.982054701,24585,-563.76,9043.2,-463.952,0,0,4680.17,148.9784,2.32,-0.1632
21033,7519000,1595120,23305000,1284580,32.26346278,2.749834881,6,0.66,5,0.24,17503,579.8601637,1022.00,-37.7,NA,NA,NA,NA,21244,543.7,5665,328.92,0,-0.04,3,-0.16,NA,NA,NA,NA,NA,NA,22.49427406,-3.496718144,15855,-404.86,3814.4,-219.976,0,0.19872,0,0,3.58,0.122
21035,21646000,3141280,52333000,2929940,41.36204689,1.764352376,24,1.4,7,0.48,34910,80.25648022,261.00,-11.31428571,NA,NA,NA,NA,44355,189.58,24808,-412.46,1,-0.12,2,-0.06,17,-0.4,NA,NA,NA,NA,33.97178912,-2.187449785,12564,-289.68,3793.6,-147.384,0,0.0378,19538.13,1.011,2.58,-0.2604
21037,0,0,5769000,75140,0,0,0,0.1,NA,NA,613,-9.472032742,363.00,-8.54,NA,NA,NA,NA,192,1.54,64,-3.42,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,24.09188051,-1.541636864,9643,-109.02,311.2,-11.752,0.576,0.02916,0.91,0.193,5.48,-0.3048
21039,12675000,2790380,26308000,2485000,48.17926106,2.12304019,14,1.16,7,0.02,23962,323.2380628,343.00,-14.88,NA,NA,NA,NA,33318,26.1,9736,16.52,0,-0.02,2,0.1,6,-0.06,NA,NA,NA,NA,32.5372629,3.628117433,5274,-102.08,4186.8,245.88,0,0,5090,212.2252,0,0
21041,0,48560,8863000,-153400,0,0.753920199,0,0.12,2,-0.02,592,-9.69781719,318.00,-15.26,NA,NA,NA,NA,619,163.12,0,-2.68,1,-0.02,NA,NA,NA,NA,NA,NA,NA,NA,26.21948505,-1.121791721,8364,-79.3,0,4.272,0,0,0,0.0416,0,0.276
